Substructure,Frequency1,OccurrenceList1
CCC(NC(=O)CNC(C)=O)C(=O)O,2,"1,0,1,0"
CCCNCCNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCCNCCC,2,"1,0,1,0"
CCC(NCCNC(C)=O)C(=O)O,2,"1,0,1,0"
CC(=O)NC1C(=O)N2CCSC12,2,"1,0,1,0"
O=CNC1C(=O)N2C(C(=O)O)CSC12,2,"1,0,1,0"
NCC(=O)NCC1NCCS1,1,"1,0,0,0"
cCC(=O)NCC1NCCS1,2,"1,0,1,0"
CC(=O)NCC1NC(C(=O)O)CS1,2,"1,0,1,0"
CC(=O)NC(C=O)CSCCC(=O)O,2,"1,0,1,0"
NCC(=O)NCCSCCC(=O)O,1,"1,0,0,0"
cCC(=O)NCCSCCC(=O)O,2,"1,0,1,0"
NCC(=O)NCC(=O)NCCS,1,"1,0,0,0"
cCC(=O)NCC(=O)NCCS,2,"1,0,1,0"
CC(=O)NCC(=O)NC(CS)C(=O)O,2,"1,0,1,0"
CSC1NC(=O)C1NC(=O)CN,2,"1,1,0,0"
cCC(=O)NC1C(=O)NC1SC,3,"1,1,1,0"
cC(N)C(=O)NCC(N)SC,2,"1,1,0,0"
ccCC(=O)NCC(N)SC,3,"1,1,1,0"
cC(N)C(=O)NC(C=O)CSC,2,"1,1,0,0"
ccCC(=O)NC(C=O)CSC,3,"1,1,1,0"
ccC(N)C(=O)NCCSC,2,"1,1,0,0"
cc(c)CC(=O)NCCSC,3,"1,1,1,0"
cccCC(=O)NCCSC,3,"1,1,1,0"
CCN1CC(NC(=O)CN)C1=O,1,"1,0,0,0"
cCC(=O)NC1CN(CC)C1=O,2,"1,0,1,0"
CC(=O)NC1CN(C(C)C(=O)O)C1=O,2,"1,0,1,0"
cC(N)C(=O)NCC(=O)NCC,1,"1,0,0,0"
CC(NC(=O)CNC(=O)CN)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCC(=O)NCC,2,"1,0,1,0"
cCC(=O)NCC(=O)NC(C)C(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCCNCC,1,"1,0,0,0"
CC(NCCNC(=O)CN)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCCNCC,2,"1,0,1,0"
cCC(=O)NCCNC(C)C(=O)O,2,"1,0,1,0"
cC(N)C(=O)NC1C(=O)NC1S,2,"1,1,0,0"
CN1C(=O)C(NC(=O)CN)C1S,2,"1,1,0,0"
ccCC(=O)NC1C(=O)NC1S,3,"1,1,1,0"
cCC(=O)NC1C(=O)N(C)C1S,3,"1,1,1,0"
CC(=O)NC1C(=O)N(CC(=O)O)C1S,3,"1,1,1,0"
ccC(N)C(=O)NCC(N)S,2,"1,1,0,0"
cC(N)C(=O)NCC(S)NC,1,"1,0,0,0"
NCC(=O)NCC(S)NCC(=O)O,2,"1,1,0,0"
cc(c)CC(=O)NCC(N)S,3,"1,1,1,0"
cccCC(=O)NCC(N)S,3,"1,1,1,0"
ccCC(=O)NCC(S)NC,2,"1,0,1,0"
cCC(=O)NCC(S)NCC(=O)O,3,"1,1,1,0"
ccC(N)C(=O)NC(C=O)CS,2,"1,1,0,0"
cc(c)CC(=O)NC(C=O)CS,3,"1,1,1,0"
cccCC(=O)NC(C=O)CS,3,"1,1,1,0"
cc(c)C(N)C(=O)NCCS,2,"1,1,0,0"
cccC(N)C(=O)NCCS,2,"1,1,0,0"
ccc(c)CC(=O)NCCS,3,"1,1,1,0"
ccccCC(=O)NCCS,3,"1,1,1,0"
ccC(N)C(=O)NC1CNC1=O,2,"1,1,0,0"
cC(N)C(=O)NC1CN(C)C1=O,2,"1,1,0,0"
NCC(=O)NC1CN(CC(=O)O)C1=O,2,"1,1,0,0"
cc(c)CC(=O)NC1CNC1=O,3,"1,1,1,0"
cccCC(=O)NC1CNC1=O,3,"1,1,1,0"
ccCC(=O)NC1CN(C)C1=O,2,"1,0,1,0"
cCC(=O)NC1CN(CC(=O)O)C1=O,3,"1,1,1,0"
cc(c)C(N)C(=O)NCCN,2,"1,1,0,0"
cccC(N)C(=O)NCCN,2,"1,1,0,0"
ccC(N)C(=O)NCCNC,1,"1,0,0,0"
cC(N)C(=O)NCCNCC(=O)O,2,"1,1,0,0"
ccc(c)CC(=O)NCCN,3,"1,1,1,0"
cc(c)CC(=O)NCCNC,2,"1,0,1,0"
ccccCC(=O)NCCN,3,"1,1,1,0"
cccCC(=O)NCCNC,2,"1,0,1,0"
ccCC(=O)NCCNCC(=O)O,3,"1,1,1,0"
cc(c)C(N)C(=O)NC(C)C=O,2,"1,1,0,0"
cccC(N)C(=O)NC(C)C=O,2,"1,1,0,0"
ccc(c)CC(=O)NC(C)C=O,3,"1,1,1,0"
ccccCC(=O)NC(C)C=O,3,"1,1,1,0"
ccc(c)C(N)C(=O)NCC,2,"1,1,0,0"
ccccC(N)C(=O)NCC,2,"1,1,0,0"
cccc(c)CC(=O)NCC,3,"1,1,1,0"
ccc(cc)CC(=O)NCC,3,"1,1,1,0"
cccccCC(=O)NCC,3,"1,1,1,0"
ccc(c)C(N)C(=O)NCC=O,2,"1,1,0,0"
cc(c)C(N)C(=O)NCC(N)=O,2,"1,1,0,0"
ccccC(N)C(=O)NCC=O,2,"1,1,0,0"
cccC(N)C(=O)NCC(N)=O,2,"1,1,0,0"
ccC(N)C(=O)NCC(=O)NC,1,"1,0,0,0"
cC(N)C(=O)NCC(=O)NCC(=O)O,2,"1,1,0,0"
cccc(c)CC(=O)NCC=O,3,"1,1,1,0"
ccc(cc)CC(=O)NCC=O,3,"1,1,1,0"
ccc(c)CC(=O)NCC(N)=O,3,"1,1,1,0"
cc(c)CC(=O)NCC(=O)NC,2,"1,0,1,0"
cccccCC(=O)NCC=O,3,"1,1,1,0"
ccccCC(=O)NCC(N)=O,3,"1,1,1,0"
cccCC(=O)NCC(=O)NC,2,"1,0,1,0"
ccCC(=O)NCC(=O)NCC(=O)O,3,"1,1,1,0"
cccc(c)C(N)C(=O)NC,2,"1,1,0,0"
ccc(cc)C(N)C(=O)NC,2,"1,1,0,0"
cccccC(N)C(=O)NC,2,"1,1,0,0"
CNC(=O)Cc1ccccc1,3,"1,1,1,0"
NC(=O)C(N)c1ccccc1,2,"1,1,0,0"
CC1(C)CN2C(=O)C(NC=O)C2S1,2,"1,0,1,0"
CC1(C)SC2C(N)C(=O)N2C1C(=O)O,2,"1,0,1,0"
CC(=O)NCC1NCC(C)(C)S1,2,"1,0,1,0"
CC1(C)SC(CNC=O)NC1C(=O)O,2,"1,0,1,0"
CC(=O)NC(C=O)CSC(C)(C)C,2,"1,0,1,0"
CC(C)(CC(=O)O)SCC(C=O)NC=O,2,"1,0,1,0"
CC(C)(C)SCCNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCCSC(C)(C)C,2,"1,0,1,0"
CC(=O)NCCSC(C)(C)CC(=O)O,2,"1,0,1,0"
CC(=O)NCC(=O)NCC(C)(C)S,2,"1,0,1,0"
CC(C)(S)C(NC(=O)CNC=O)C(=O)O,2,"1,0,1,0"
CC(=O)NC1C(=O)NC1SC(C)C,2,"1,0,1,0"
CC(C)SC(N)CNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCC(N)SC(C)C,2,"1,0,1,0"
CC(C)SCC(C=O)NC(=O)CN,1,"1,0,0,0"
cCC(=O)NC(C=O)CSC(C)C,2,"1,0,1,0"
cC(N)C(=O)NCCSC(C)C,1,"1,0,0,0"
ccCC(=O)NCCSC(C)C,2,"1,0,1,0"
CC(=O)NC1CN(CC(C)C)C1=O,2,"1,0,1,0"
CC(C)C(C(=O)O)N1CC(NC=O)C1=O,2,"1,0,1,0"
CC(C)CNC(=O)CNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCC(=O)NCC(C)C,2,"1,0,1,0"
CC(=O)NCC(=O)NC(C(=O)O)C(C)C,2,"1,0,1,0"
CC(C)CNCCNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCCNCC(C)C,2,"1,0,1,0"
CC(=O)NCCNC(C(=O)O)C(C)C,2,"1,0,1,0"
CC(=O)NC1C(=O)N2CC(C)SC12,2,"1,0,1,0"
CC1SC2C(NC=O)C(=O)N2C1C(=O)O,2,"1,0,1,0"
CC1CNC(CNC(=O)CN)S1,1,"1,0,0,0"
cCC(=O)NCC1NCC(C)S1,2,"1,0,1,0"
CC(=O)NCC1NC(C(=O)O)C(C)S1,2,"1,0,1,0"
CC(=O)NC(C=O)CSC(C)CC(=O)O,2,"1,0,1,0"
CC(CC(=O)O)SCCNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCCSC(C)CC(=O)O,2,"1,0,1,0"
CC(S)CNC(=O)CNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCC(=O)NCC(C)S,2,"1,0,1,0"
CC(=O)NCC(=O)NC(C(=O)O)C(C)S,2,"1,0,1,0"
CCSC1NC(=O)C1NC(=O)CN,2,"1,1,0,0"
cCC(=O)NC1C(=O)NC1SCC,2,"1,0,1,0"
cC(N)C(=O)NCC(N)SCC,1,"1,0,0,0"
ccCC(=O)NCC(N)SCC,2,"1,0,1,0"
cC(N)C(=O)NC(C=O)CSCC,1,"1,0,0,0"
ccCC(=O)NC(C=O)CSCC,2,"1,0,1,0"
ccC(N)C(=O)NCCSCC,1,"1,0,0,0"
cc(c)CC(=O)NCCSCC,2,"1,0,1,0"
cccCC(=O)NCCSCC,2,"1,0,1,0"
CCCN1CC(NC(=O)CN)C1=O,1,"1,0,0,0"
cCC(=O)NC1CN(CCC)C1=O,2,"1,0,1,0"
CCC(C(=O)O)N1CC(NC(C)=O)C1=O,2,"1,0,1,0"
cC(N)C(=O)NCC(=O)NCCC,1,"1,0,0,0"
CCC(NC(=O)CNC(=O)CN)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCC(=O)NCCC,2,"1,0,1,0"
cCC(=O)NCC(=O)NC(CC)C(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCCNCCC,1,"1,0,0,0"
CCC(NCCNC(=O)CN)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCCNCCC,2,"1,0,1,0"
cCC(=O)NCCNC(CC)C(=O)O,2,"1,0,1,0"
NCC(=O)NC1C(=O)N2CCSC12,1,"1,0,0,0"
cCC(=O)NC1C(=O)N2CCSC12,2,"1,0,1,0"
CC(=O)NC1C(=O)N2C(C(=O)O)CSC12,2,"1,0,1,0"
cC(N)C(=O)NCC1NCCS1,1,"1,0,0,0"
NCC(=O)NCC1NC(C(=O)O)CS1,1,"1,0,0,0"
ccCC(=O)NCC1NCCS1,2,"1,0,1,0"
cCC(=O)NCC1NC(C(=O)O)CS1,2,"1,0,1,0"
NCC(=O)NC(C=O)CSCCC(=O)O,1,"1,0,0,0"
cCC(=O)NC(C=O)CSCCC(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCCSCCC(=O)O,1,"1,0,0,0"
ccCC(=O)NCCSCCC(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCC(=O)NCCS,1,"1,0,0,0"
NCC(=O)NCC(=O)NC(CS)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCC(=O)NCCS,2,"1,0,1,0"
cCC(=O)NCC(=O)NC(CS)C(=O)O,2,"1,0,1,0"
cC(N)C(=O)NC1C(=O)NC1SC,2,"1,1,0,0"
ccCC(=O)NC1C(=O)NC1SC,3,"1,1,1,0"
ccC(N)C(=O)NCC(N)SC,2,"1,1,0,0"
cc(c)CC(=O)NCC(N)SC,3,"1,1,1,0"
cccCC(=O)NCC(N)SC,3,"1,1,1,0"
ccC(N)C(=O)NC(C=O)CSC,2,"1,1,0,0"
cc(c)CC(=O)NC(C=O)CSC,3,"1,1,1,0"
cccCC(=O)NC(C=O)CSC,3,"1,1,1,0"
cc(c)C(N)C(=O)NCCSC,2,"1,1,0,0"
cccC(N)C(=O)NCCSC,2,"1,1,0,0"
ccc(c)CC(=O)NCCSC,3,"1,1,1,0"
ccccCC(=O)NCCSC,3,"1,1,1,0"
cC(N)C(=O)NC1CN(CC)C1=O,1,"1,0,0,0"
CC(C(=O)O)N1CC(NC(=O)CN)C1=O,1,"1,0,0,0"
ccCC(=O)NC1CN(CC)C1=O,2,"1,0,1,0"
cCC(=O)NC1CN(C(C)C(=O)O)C1=O,2,"1,0,1,0"
ccC(N)C(=O)NCC(=O)NCC,1,"1,0,0,0"
cC(N)C(=O)NCC(=O)NC(C)C(=O)O,1,"1,0,0,0"
cc(c)CC(=O)NCC(=O)NCC,2,"1,0,1,0"
cccCC(=O)NCC(=O)NCC,2,"1,0,1,0"
ccCC(=O)NCC(=O)NC(C)C(=O)O,2,"1,0,1,0"
ccC(N)C(=O)NCCNCC,1,"1,0,0,0"
cC(N)C(=O)NCCNC(C)C(=O)O,1,"1,0,0,0"
cc(c)CC(=O)NCCNCC,2,"1,0,1,0"
cccCC(=O)NCCNCC,2,"1,0,1,0"
ccCC(=O)NCCNC(C)C(=O)O,2,"1,0,1,0"
ccC(N)C(=O)NC1C(=O)NC1S,2,"1,1,0,0"
cC(N)C(=O)NC1C(=O)N(C)C1S,2,"1,1,0,0"
NCC(=O)NC1C(=O)N(CC(=O)O)C1S,2,"1,1,0,0"
cc(c)CC(=O)NC1C(=O)NC1S,3,"1,1,1,0"
cccCC(=O)NC1C(=O)NC1S,3,"1,1,1,0"
ccCC(=O)NC1C(=O)N(C)C1S,2,"1,0,1,0"
cCC(=O)NC1C(=O)N(CC(=O)O)C1S,3,"1,1,1,0"
cc(c)C(N)C(=O)NCC(N)S,2,"1,1,0,0"
cccC(N)C(=O)NCC(N)S,2,"1,1,0,0"
ccC(N)C(=O)NCC(S)NC,1,"1,0,0,0"
cC(N)C(=O)NCC(S)NCC(=O)O,2,"1,1,0,0"
ccc(c)CC(=O)NCC(N)S,3,"1,1,1,0"
cc(c)CC(=O)NCC(S)NC,2,"1,0,1,0"
ccccCC(=O)NCC(N)S,3,"1,1,1,0"
cccCC(=O)NCC(S)NC,2,"1,0,1,0"
ccCC(=O)NCC(S)NCC(=O)O,3,"1,1,1,0"
cc(c)C(N)C(=O)NC(C=O)CS,2,"1,1,0,0"
cccC(N)C(=O)NC(C=O)CS,2,"1,1,0,0"
ccc(c)CC(=O)NC(C=O)CS,3,"1,1,1,0"
ccccCC(=O)NC(C=O)CS,3,"1,1,1,0"
ccc(c)C(N)C(=O)NCCS,2,"1,1,0,0"
ccccC(N)C(=O)NCCS,2,"1,1,0,0"
cccc(c)CC(=O)NCCS,3,"1,1,1,0"
ccc(cc)CC(=O)NCCS,3,"1,1,1,0"
cccccCC(=O)NCCS,3,"1,1,1,0"
cc(c)C(N)C(=O)NC1CNC1=O,2,"1,1,0,0"
cccC(N)C(=O)NC1CNC1=O,2,"1,1,0,0"
ccC(N)C(=O)NC1CN(C)C1=O,1,"1,0,0,0"
cC(N)C(=O)NC1CN(CC(=O)O)C1=O,2,"1,1,0,0"
ccc(c)CC(=O)NC1CNC1=O,3,"1,1,1,0"
cc(c)CC(=O)NC1CN(C)C1=O,2,"1,0,1,0"
ccccCC(=O)NC1CNC1=O,3,"1,1,1,0"
cccCC(=O)NC1CN(C)C1=O,2,"1,0,1,0"
ccCC(=O)NC1CN(CC(=O)O)C1=O,3,"1,1,1,0"
ccc(c)C(N)C(=O)NCCN,2,"1,1,0,0"
cc(c)C(N)C(=O)NCCNC,1,"1,0,0,0"
ccccC(N)C(=O)NCCN,2,"1,1,0,0"
cccC(N)C(=O)NCCNC,1,"1,0,0,0"
ccC(N)C(=O)NCCNCC(=O)O,2,"1,1,0,0"
cccc(c)CC(=O)NCCN,3,"1,1,1,0"
ccc(cc)CC(=O)NCCN,3,"1,1,1,0"
ccc(c)CC(=O)NCCNC,2,"1,0,1,0"
cc(c)CC(=O)NCCNCC(=O)O,3,"1,1,1,0"
cccccCC(=O)NCCN,3,"1,1,1,0"
ccccCC(=O)NCCNC,2,"1,0,1,0"
cccCC(=O)NCCNCC(=O)O,3,"1,1,1,0"
ccc(c)C(N)C(=O)NC(C)C=O,2,"1,1,0,0"
ccccC(N)C(=O)NC(C)C=O,2,"1,1,0,0"
cccc(c)CC(=O)NC(C)C=O,3,"1,1,1,0"
ccc(cc)CC(=O)NC(C)C=O,3,"1,1,1,0"
cccccCC(=O)NC(C)C=O,3,"1,1,1,0"
cccc(c)C(N)C(=O)NCC,2,"1,1,0,0"
ccc(cc)C(N)C(=O)NCC,2,"1,1,0,0"
cccccC(N)C(=O)NCC,2,"1,1,0,0"
CCNC(=O)Cc1ccccc1,3,"1,1,1,0"
cccc(c)C(N)C(=O)NCC=O,2,"1,1,0,0"
ccc(cc)C(N)C(=O)NCC=O,2,"1,1,0,0"
ccc(c)C(N)C(=O)NCC(N)=O,2,"1,1,0,0"
cc(c)C(N)C(=O)NCC(=O)NC,1,"1,0,0,0"
cccccC(N)C(=O)NCC=O,2,"1,1,0,0"
ccccC(N)C(=O)NCC(N)=O,2,"1,1,0,0"
cccC(N)C(=O)NCC(=O)NC,1,"1,0,0,0"
ccC(N)C(=O)NCC(=O)NCC(=O)O,2,"1,1,0,0"
O=CCNC(=O)Cc1ccccc1,3,"1,1,1,0"
cccc(c)CC(=O)NCC(N)=O,3,"1,1,1,0"
ccc(cc)CC(=O)NCC(N)=O,3,"1,1,1,0"
ccc(c)CC(=O)NCC(=O)NC,2,"1,0,1,0"
cc(c)CC(=O)NCC(=O)NCC(=O)O,3,"1,1,1,0"
cccccCC(=O)NCC(N)=O,3,"1,1,1,0"
ccccCC(=O)NCC(=O)NC,2,"1,0,1,0"
cccCC(=O)NCC(=O)NCC(=O)O,3,"1,1,1,0"
CNC(=O)C(N)c1ccccc1,2,"1,1,0,0"
CC(=O)NC1C(=O)N2CC(C)(C)SC12,2,"1,0,1,0"
CC1(C)SC2C(NC=O)C(=O)N2C1C(=O)O,2,"1,0,1,0"
CC1(C)CNC(CNC(=O)CN)S1,1,"1,0,0,0"
cCC(=O)NCC1NCC(C)(C)S1,2,"1,0,1,0"
CC(=O)NCC1NC(C(=O)O)C(C)(C)S1,2,"1,0,1,0"
CC(C)(C)SCC(C=O)NC(=O)CN,1,"1,0,0,0"
cCC(=O)NC(C=O)CSC(C)(C)C,2,"1,0,1,0"
CC(=O)NC(C=O)CSC(C)(C)CC(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCCSC(C)(C)C,1,"1,0,0,0"
CC(C)(CC(=O)O)SCCNC(=O)CN,1,"1,0,0,0"
ccCC(=O)NCCSC(C)(C)C,2,"1,0,1,0"
cCC(=O)NCCSC(C)(C)CC(=O)O,2,"1,0,1,0"
CC(C)(S)CNC(=O)CNC(=O)CN,1,"1,0,0,0"
cCC(=O)NCC(=O)NCC(C)(C)S,2,"1,0,1,0"
CC(=O)NCC(=O)NC(C(=O)O)C(C)(C)S,2,"1,0,1,0"
CC(C)SC1NC(=O)C1NC(=O)CN,1,"1,0,0,0"
cCC(=O)NC1C(=O)NC1SC(C)C,2,"1,0,1,0"
cC(N)C(=O)NCC(N)SC(C)C,1,"1,0,0,0"
ccCC(=O)NCC(N)SC(C)C,2,"1,0,1,0"
cC(N)C(=O)NC(C=O)CSC(C)C,1,"1,0,0,0"
ccCC(=O)NC(C=O)CSC(C)C,2,"1,0,1,0"
ccC(N)C(=O)NCCSC(C)C,1,"1,0,0,0"
cc(c)CC(=O)NCCSC(C)C,2,"1,0,1,0"
cccCC(=O)NCCSC(C)C,2,"1,0,1,0"
CC(C)CN1CC(NC(=O)CN)C1=O,1,"1,0,0,0"
cCC(=O)NC1CN(CC(C)C)C1=O,2,"1,0,1,0"
CC(=O)NC1CN(C(C(=O)O)C(C)C)C1=O,2,"1,0,1,0"
cC(N)C(=O)NCC(=O)NCC(C)C,1,"1,0,0,0"
CC(C)C(NC(=O)CNC(=O)CN)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCC(=O)NCC(C)C,2,"1,0,1,0"
cCC(=O)NCC(=O)NC(C(=O)O)C(C)C,2,"1,0,1,0"
cC(N)C(=O)NCCNCC(C)C,1,"1,0,0,0"
CC(C)C(NCCNC(=O)CN)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCCNCC(C)C,2,"1,0,1,0"
cCC(=O)NCCNC(C(=O)O)C(C)C,2,"1,0,1,0"
CC1CN2C(=O)C(NC(=O)CN)C2S1,1,"1,0,0,0"
cCC(=O)NC1C(=O)N2CC(C)SC12,2,"1,0,1,0"
CC(=O)NC1C(=O)N2C1SC(C)C2C(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCC1NCC(C)S1,1,"1,0,0,0"
CC1SC(CNC(=O)CN)NC1C(=O)O,1,"1,0,0,0"
ccCC(=O)NCC1NCC(C)S1,2,"1,0,1,0"
cCC(=O)NCC1NC(C(=O)O)C(C)S1,2,"1,0,1,0"
CC(CC(=O)O)SCC(C=O)NC(=O)CN,1,"1,0,0,0"
cCC(=O)NC(C=O)CSC(C)CC(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCCSC(C)CC(=O)O,1,"1,0,0,0"
ccCC(=O)NCCSC(C)CC(=O)O,2,"1,0,1,0"
cC(N)C(=O)NCC(=O)NCC(C)S,1,"1,0,0,0"
CC(S)C(NC(=O)CNC(=O)CN)C(=O)O,1,"1,0,0,0"
ccCC(=O)NCC(=O)NCC(C)S,2,"1,0,1,0"
cCC(=O)NCC(=O)NC(C(=O)O)C(C)S,2,"1,0,1,0"
cC(N)C(=O)NC1C(=O)NC1SCC,1,"1,0,0,0"
ccCC(=O)NC1C(=O)NC1SCC,2,"1,0,1,0"
ccC(N)C(=O)NCC(N)SCC,1,"1,0,0,0"
cc(c)CC(=O)NCC(N)SCC,2,"1,0,1,0"
cccCC(=O)NCC(N)SCC,2,"1,0,1,0"
ccC(N)C(=O)NC(C=O)CSCC,1,"1,0,0,0"
cc(c)CC(=O)NC(C=O)CSCC,2,"1,0,1,0"
cccCC(=O)NC(C=O)CSCC,2,"1,0,1,0"
cc(c)C(N)C(=O)NCCSCC,1,"1,0,0,0"
cccC(N)C(=O)NCCSCC,1,"1,0,0,0"
ccc(c)CC(=O)NCCSCC,2,"1,0,1,0"
ccccCC(=O)NCCSCC,2,"1,0,1,0"
cC(N)C(=O)NC1CN(CCC)C1=O,1,"1,0,0,0"
CCC(C(=O)O)N1CC(NC(=O)CN)C1=O,1,"1,0,0,0"
ccCC(=O)NC1CN(CCC)C1=O,2,"1,0,1,0"
cCC(=O)NC1CN(C(CC)C(=O)O)C1=O,2,"1,0,1,0"
ccC(N)C(=O)NCC(=O)NCCC,1,"1,0,0,0"
cC(N)C(=O)NCC(=O)NC(CC)C(=O)O,1,"1,0,0,0"
cc(c)CC(=O)NCC(=O)NCCC,2,"1,0,1,0"
cccCC(=O)NCC(=O)NCCC,2,"1,0,1,0"
ccCC(=O)NCC(=O)NC(CC)C(=O)O,2,"1,0,1,0"
ccC(N)C(=O)NCCNCCC,1,"1,0,0,0"
cC(N)C(=O)NCCNC(CC)C(=O)O,1,"1,0,0,0"
cc(c)CC(=O)NCCNCCC,2,"1,0,1,0"
cccCC(=O)NCCNCCC,2,"1,0,1,0"
ccCC(=O)NCCNC(CC)C(=O)O,2,"1,0,1,0"
cC(N)C(=O)NC1C(=O)N2CCSC12,1,"1,0,0,0"
NCC(=O)NC1C(=O)N2C(C(=O)O)CSC12,1,"1,0,0,0"
ccCC(=O)NC1C(=O)N2CCSC12,2,"1,0,1,0"
cCC(=O)NC1C(=O)N2C(C(=O)O)CSC12,2,"1,0,1,0"
ccC(N)C(=O)NCC1NCCS1,1,"1,0,0,0"
cC(N)C(=O)NCC1NC(C(=O)O)CS1,1,"1,0,0,0"
cc(c)CC(=O)NCC1NCCS1,2,"1,0,1,0"
cccCC(=O)NCC1NCCS1,2,"1,0,1,0"
ccCC(=O)NCC1NC(C(=O)O)CS1,2,"1,0,1,0"
cC(N)C(=O)NC(C=O)CSCCC(=O)O,1,"1,0,0,0"
ccCC(=O)NC(C=O)CSCCC(=O)O,2,"1,0,1,0"
ccC(N)C(=O)NCCSCCC(=O)O,1,"1,0,0,0"
cc(c)CC(=O)NCCSCCC(=O)O,2,"1,0,1,0"
cccCC(=O)NCCSCCC(=O)O,2,"1,0,1,0"
ccC(N)C(=O)NCC(=O)NCCS,1,"1,0,0,0"
cC(N)C(=O)NCC(=O)NC(CS)C(=O)O,1,"1,0,0,0"
cc(c)CC(=O)NCC(=O)NCCS,2,"1,0,1,0"
cccCC(=O)NCC(=O)NCCS,2,"1,0,1,0"
ccCC(=O)NCC(=O)NC(CS)C(=O)O,2,"1,0,1,0"
ccC(N)C(=O)NC1C(=O)NC1SC,2,"1,1,0,0"
cc(c)CC(=O)NC1C(=O)NC1SC,3,"1,1,1,0"
cccCC(=O)NC1C(=O)NC1SC,3,"1,1,1,0"
cc(c)C(N)C(=O)NCC(N)SC,2,"1,1,0,0"
cccC(N)C(=O)NCC(N)SC,2,"1,1,0,0"
ccc(c)CC(=O)NCC(N)SC,3,"1,1,1,0"
ccccCC(=O)NCC(N)SC,3,"1,1,1,0"
cc(c)C(N)C(=O)NC(C=O)CSC,2,"1,1,0,0"
cccC(N)C(=O)NC(C=O)CSC,2,"1,1,0,0"
ccc(c)CC(=O)NC(C=O)CSC,3,"1,1,1,0"
ccccCC(=O)NC(C=O)CSC,3,"1,1,1,0"
ccc(c)C(N)C(=O)NCCSC,2,"1,1,0,0"
ccccC(N)C(=O)NCCSC,2,"1,1,0,0"
cccc(c)CC(=O)NCCSC,3,"1,1,1,0"
ccc(cc)CC(=O)NCCSC,3,"1,1,1,0"
cccccCC(=O)NCCSC,3,"1,1,1,0"
ccC(N)C(=O)NC1CN(CC)C1=O,1,"1,0,0,0"
cC(N)C(=O)NC1CN(C(C)C(=O)O)C1=O,1,"1,0,0,0"
cc(c)CC(=O)NC1CN(CC)C1=O,2,"1,0,1,0"
cccCC(=O)NC1CN(CC)C1=O,2,"1,0,1,0"
ccCC(=O)NC1CN(C(C)C(=O)O)C1=O,2,"1,0,1,0"
cc(c)C(N)C(=O)NCC(=O)NCC,1,"1,0,0,0"
cccC(N)C(=O)NCC(=O)NCC,1,"1,0,0,0"
ccC(N)C(=O)NCC(=O)NC(C)C(=O)O,1,"1,0,0,0"
ccc(c)CC(=O)NCC(=O)NCC,2,"1,0,1,0"
cc(c)CC(=O)NCC(=O)NC(C)C(=O)O,2,"1,0,1,0"
ccccCC(=O)NCC(=O)NCC,2,"1,0,1,0"
cccCC(=O)NCC(=O)NC(C)C(=O)O,2,"1,0,1,0"
cc(c)C(N)C(=O)NCCNCC,1,"1,0,0,0"
cccC(N)C(=O)NCCNCC,1,"1,0,0,0"
ccC(N)C(=O)NCCNC(C)C(=O)O,1,"1,0,0,0"
ccc(c)CC(=O)NCCNCC,2,"1,0,1,0"
cc(c)CC(=O)NCCNC(C)C(=O)O,2,"1,0,1,0"
ccccCC(=O)NCCNCC,2,"1,0,1,0"
cccCC(=O)NCCNC(C)C(=O)O,2,"1,0,1,0"
cc(c)C(N)C(=O)NC1C(=O)NC1S,2,"1,1,0,0"
cccC(N)C(=O)NC1C(=O)NC1S,2,"1,1,0,0"
ccC(N)C(=O)NC1C(=O)N(C)C1S,1,"1,0,0,0"
cC(N)C(=O)NC1C(=O)N(CC(=O)O)C1S,2,"1,1,0,0"
ccc(c)CC(=O)NC1C(=O)NC1S,3,"1,1,1,0"
cc(c)CC(=O)NC1C(=O)N(C)C1S,2,"1,0,1,0"
ccccCC(=O)NC1C(=O)NC1S,3,"1,1,1,0"
cccCC(=O)NC1C(=O)N(C)C1S,2,"1,0,1,0"
ccCC(=O)NC1C(=O)N(CC(=O)O)C1S,3,"1,1,1,0"
ccc(c)C(N)C(=O)NCC(N)S,2,"1,1,0,0"
cc(c)C(N)C(=O)NCC(S)NC,1,"1,0,0,0"
